Product Id,Product Handle,Product Title,Product Subtitle,Product Status,Product External Id,Product Description,Product Is Giftcard,Product Discountable,Product Thumbnail,Product Collection Id,Product Type Id,Product Weight,Product Length,Product Height,Product Width,Product Hs Code,Product Origin Country,Product Mid Code,Product Material,Product Created At,Product Updated At,Product Deleted At,Product Image 1,Product Sales Channel 1,Variant Id,Variant Title,Variant Sku,Variant Barcode,Variant Ean,Variant Upc,Variant Allow Backorder,Variant Manage Inventory,Variant Hs Code,Variant Origin Country,Variant Mid Code,Variant Material,Variant Weight,Variant Length,Variant Height,Variant Width,Variant Metadata,Variant Variant Rank,Variant Thumbnail,Variant Product Id,Variant Created At,Variant Updated At,Variant Deleted At,Variant Price USD,Variant Image 1
prod_01KZBCGJ3K6MK1WXWXYREX4JP6,bose-monitor-advanced-gen-8,Bose Monitor Advanced Gen-8,,published,,"Premium monitor engineered by Bose. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8W44Y6N8PZ9WPKR1T8,Matte Black,TECH-34-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3K6MK1WXWXYREX4JP6,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,1296,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3K8RCGCCP2E4HXT38J,razer-tablet-ultra-gen-6,Razer Tablet Ultra Gen-6,,published,,"Premium tablet engineered by Razer. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8W4G77N47B4BY7BJV6,Matte Black,TECH-40-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3K8RCGCCP2E4HXT38J,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,1398,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3K9EQ0BE0EH0535EK1,razer-tablet-max-gen-4,Razer Tablet Max Gen-4,,published,,"Premium tablet engineered by Razer. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8W60ZCY16Z335GPEW5,Matte Black,TECH-28-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3K9EQ0BE0EH0535EK1,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,917,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KACWNC6SPRARK7FQX,bose-monitor-lite-gen-5,Bose Monitor Lite Gen-5,,published,,"Premium monitor engineered by Bose. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8XPDTNHHASNWNS5Q3B,Matte Black,TECH-45-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KACWNC6SPRARK7FQX,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,500,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KB5TPBZNB01MYF094,hp-mouse-elite-gen-6,HP Mouse Elite Gen-6,,published,,"Premium mouse engineered by HP. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8W9RS74T8THGYB8CB6,Matte Black,TECH-23-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KB5TPBZNB01MYF094,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,272,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KB8HR5CKSA59QE1HM,lenovo-smartwatch-mini-gen-1,Lenovo Smartwatch Mini Gen-1,,published,,"Premium smartwatch engineered by Lenovo. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WRVCFG5HZ6KNG6SJ9,Matte Black,TECH-26-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KB8HR5CKSA59QE1HM,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,296,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KDGQNC7ASM4NRN5QB,apple-smartwatch-pro-gen-1,Apple Smartwatch Pro Gen-1,,published,,"Premium smartwatch engineered by Apple. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8XKCZQS8MYX72JCQVB,Matte Black,TECH-48-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KDGQNC7ASM4NRN5QB,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,952,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KE7QGS7YAK9YTK422,razer-smartwatch-advanced-gen-7,Razer Smartwatch Advanced Gen-7,,published,,"Premium smartwatch engineered by Razer. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WCXEA0K53ZZZT4J6N,Matte Black,TECH-30-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KE7QGS7YAK9YTK422,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,837,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KJ8T52F8GTZR354XX,apple-camera-mini-gen-10,Apple Camera Mini Gen-10,,published,,"Premium camera engineered by Apple. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WJDJ4DRG30QWNS10M,Matte Black,TECH-36-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KJ8T52F8GTZR354XX,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,169,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KJPZQ53T0VGFPZTD4,sony-smartwatch-plus-gen-2,Sony Smartwatch Plus Gen-2,,published,,"Premium smartwatch engineered by Sony. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8XT4N2C6EHSCTSTPRP,Matte Black,TECH-49-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KJPZQ53T0VGFPZTD4,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,1009,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KKNYSGTD3CYK57N1T,dell-mouse-elite-gen-10,Dell Mouse Elite Gen-10,,published,,"Premium mouse engineered by Dell. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8XXB36DAJ8H8TWDG8E,Matte Black,TECH-46-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KKNYSGTD3CYK57N1T,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,836,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KMK6CR5Q466N4167Y,bose-tablet-essential-gen-2,Bose Tablet Essential Gen-2,,published,,"Premium tablet engineered by Bose. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WPVBDDABJPF0ZKXAT,Matte Black,TECH-39-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KMK6CR5Q466N4167Y,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,524,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KN82A2F133QJG0SAP,samsung-smartphone-advanced-gen-4,Samsung Smartphone Advanced Gen-4,,published,,"Premium smartphone engineered by Samsung. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WYYQEYRWQBB3SZEB8,Matte Black,TECH-35-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KN82A2F133QJG0SAP,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,138,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KP6T8R4G8PPA7TJNP,hp-speaker-pro-gen-2,HP Speaker Pro Gen-2,,published,,"Premium speaker engineered by HP. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8XDWKAM60VWZ9MKBBN,Matte Black,TECH-42-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KP6T8R4G8PPA7TJNP,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,1342,https://images.unsplash.com/photo-1595225476474-87563907a212?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KRDNBFBZYTYG218AB,asus-headphones-plus-gen-2,Asus Headphones Plus Gen-2,,published,,"Premium headphones engineered by Asus. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WJFYJ9SF07X5WY439,Matte Black,TECH-24-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KRDNBFBZYTYG218AB,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,496,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KSVER8KH2M8NQPY1S,asus-smartwatch-air-gen-8,Asus Smartwatch Air Gen-8,,published,,"Premium smartwatch engineered by Asus. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WAEPQQXMNQQEGKBAX,Matte Black,TECH-27-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KSVER8KH2M8NQPY1S,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,494,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KV0ZVW9SCRZDD0700,razer-mouse-advanced-gen-9,Razer Mouse Advanced Gen-9,,published,,"Premium mouse engineered by Razer. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WVDW3AWKCB3EJHHR1,Matte Black,TECH-22-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KV0ZVW9SCRZDD0700,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,986,https://images.unsplash.com/photo-1527814050087-379381547969?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KVS065SG968M5YZ2N,dell-mouse-max-gen-6,Dell Mouse Max Gen-6,,published,,"Premium mouse engineered by Dell. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8XGYVZFAJ4AP11WYJW,Matte Black,TECH-43-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KVS065SG968M5YZ2N,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,368,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KWSAKR2WEAK7VPDGR,apple-headphones-advanced-gen-8,Apple Headphones Advanced Gen-8,,published,,"Premium headphones engineered by Apple. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WBA9A96SME3GGMA8R,Matte Black,TECH-33-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KWSAKR2WEAK7VPDGR,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,114,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KYCAHS5AAM6728F56,bose-tablet-plus-gen-7,Bose Tablet Plus Gen-7,,published,,"Premium tablet engineered by Bose. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WPZ07WSD4YAZATVEB,Matte Black,TECH-29-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KYCAHS5AAM6728F56,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,233,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KZGNYBT75CPKMPAXZ,bose-laptop-plus-gen-6,Bose Laptop Plus Gen-6,,published,,"Premium laptop engineered by Bose. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WADACK7PX5H2P654X,Matte Black,TECH-31-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KZGNYBT75CPKMPAXZ,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,683,https://images.unsplash.com/photo-1546868871-7041f2a55e12?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KZKBJRGQDPR4T965J,lenovo-camera-plus-gen-9,Lenovo Camera Plus Gen-9,,published,,"Premium camera engineered by Lenovo. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WBDXHRJ8SCPCA9QBR,Matte Black,TECH-32-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KZKBJRGQDPR4T965J,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,681,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3KZKNAP2YXD0W8H6XK,lenovo-tablet-elite-gen-1,Lenovo Tablet Elite Gen-1,,published,,"Premium tablet engineered by Lenovo. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8WNPENYZGM2MA8PDX0,Matte Black,TECH-38-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3KZKNAP2YXD0W8H6XK,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,708,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?q=80&w=800&auto=format&fit=crop
prod_01KZBCGJ3MZ9H0TY7SYFC4V73D,hp-smartwatch-max-gen-4,HP Smartwatch Max Gen-4,,published,,"Premium smartwatch engineered by HP. Features the latest technology, sleek design, and unparalleled performance. Perfect for professionals and enthusiasts alike.",false,true,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop,pcol_01KZBFHJTD669H84JAH61WF9R6,,,,,,,,,,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 13:07:47 GMT+0100 (GMT+01:00),,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop,sc_01KZ673CEPGC3SNN79A1AGTBKE,variant_01KZBCGJ8X39Q7541Q2E3BTWKY,Matte Black,TECH-50-BLK,,,,false,false,,,,,,,,,,0,,prod_01KZBCGJ3MZ9H0TY7SYFC4V73D,Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),Thu Aug 06 2026 12:14:37 GMT+0100 (GMT+01:00),,1118,https://images.unsplash.com/photo-1505156868547-9b49f4df4e04?q=80&w=800&auto=format&fit=crop
